Date,Location,WindGustSpeed,Humidity3pm
20/9/15,Albany,NA,NA
21/9/15,Albany,NA,NA
22/9/15,Albany,NA,NA
23/9/15,Albany,NA,NA
24/9/15,Albany,NA,NA
25/9/15,Albany,NA,NA
26/9/15,Albany,NA,NA
27/9/15,Albany,NA,NA
28/9/15,Albany,NA,NA
29/9/15,Albany,NA,NA
30/9/15,Albany,NA,NA
1/10/15,Albany,NA,NA
2/10/15,Albany,NA,NA
3/10/15,Albany,NA,NA
4/10/15,Albany,NA,NA
5/10/15,Albany,NA,NA
6/10/15,Albany,NA,NA
7/10/15,Albany,NA,NA
8/10/15,Albany,NA,NA
9/10/15,Albany,NA,NA
10/10/15,Albany,NA,NA
11/10/15,Albany,NA,NA
12/10/15,Albany,NA,NA
13/10/15,Albany,NA,NA
14/10/15,Albany,NA,NA
15/10/15,Albany,NA,NA
16/10/15,Albany,NA,NA
17/10/15,Albany,NA,NA
18/10/15,Albany,NA,NA
19/10/15,Albany,NA,NA
20/10/15,Albany,NA,NA
21/10/15,Albany,NA,NA
22/10/15,Albany,NA,NA
23/10/15,Albany,NA,NA
24/10/15,Albany,NA,NA
25/10/15,Albany,NA,NA
26/10/15,Albany,NA,NA
27/10/15,Albany,NA,NA
28/10/15,Albany,NA,NA
29/10/15,Albany,NA,NA
30/10/15,Albany,NA,NA
31/10/15,Albany,NA,NA
1/11/15,Albany,NA,NA
2/11/15,Albany,NA,NA
3/11/15,Albany,NA,NA
4/11/15,Albany,NA,NA
5/11/15,Albany,NA,NA
6/11/15,Albany,NA,NA
7/11/15,Albany,NA,NA
8/11/15,Albany,NA,NA
9/11/15,Albany,NA,NA
10/11/15,Albany,NA,NA
11/11/15,Albany,NA,NA
12/11/15,Albany,NA,NA
13/11/15,Albany,NA,NA
14/11/15,Albany,NA,NA
15/11/15,Albany,NA,NA
16/11/15,Albany,NA,NA
17/11/15,Albany,NA,NA
18/11/15,Albany,NA,NA
19/11/15,Albany,NA,NA
20/11/15,Albany,NA,NA
21/11/15,Albany,NA,NA
22/11/15,Albany,NA,NA
23/11/15,Albany,NA,NA
24/11/15,Albany,NA,NA
25/11/15,Albany,NA,NA
26/11/15,Albany,NA,NA
27/11/15,Albany,NA,NA
28/11/15,Albany,NA,NA
29/11/15,Albany,NA,NA
30/11/15,Albany,NA,NA
1/12/15,Albany,NA,NA
2/12/15,Albany,NA,NA
3/12/15,Albany,NA,NA
4/12/15,Albany,NA,NA
5/12/15,Albany,NA,NA
6/12/15,Albany,NA,NA
7/12/15,Albany,NA,NA
8/12/15,Albany,NA,NA
9/12/15,Albany,NA,NA
10/12/15,Albany,NA,NA
11/12/15,Albany,NA,NA
12/12/15,Albany,NA,NA
13/12/15,Albany,NA,NA
14/12/15,Albany,NA,NA
15/12/15,Albany,NA,NA
16/12/15,Albany,NA,NA
17/12/15,Albany,NA,NA
18/12/15,Albany,NA,NA
19/12/15,Albany,NA,NA
20/12/15,Albany,NA,NA
21/12/15,Albany,NA,NA
22/12/15,Albany,NA,NA
23/12/15,Albany,NA,NA
24/12/15,Albany,NA,NA
25/12/15,Albany,NA,NA
26/12/15,Albany,NA,NA
27/12/15,Albany,NA,NA
28/12/15,Albany,NA,NA
29/12/15,Albany,NA,NA
30/12/15,Albany,NA,NA
31/12/15,Albany,NA,NA
1/1/16,Albany,NA,NA
2/1/16,Albany,NA,NA
3/1/16,Albany,NA,NA
4/1/16,Albany,NA,NA
5/1/16,Albany,NA,NA
6/1/16,Albany,NA,NA
7/1/16,Albany,NA,NA
8/1/16,Albany,NA,NA
9/1/16,Albany,NA,NA
10/1/16,Albany,NA,NA
11/1/16,Albany,NA,NA
12/1/16,Albany,NA,NA
13/1/16,Albany,NA,NA
14/1/16,Albany,NA,NA
15/1/16,Albany,NA,NA
16/1/16,Albany,NA,NA
17/1/16,Albany,NA,NA
18/1/16,Albany,NA,NA
19/1/16,Albany,NA,NA
20/1/16,Albany,NA,NA
21/1/16,Albany,NA,NA
22/1/16,Albany,NA,NA
23/1/16,Albany,NA,NA
24/1/16,Albany,NA,NA
25/1/16,Albany,NA,NA
26/1/16,Albany,NA,NA
27/1/16,Albany,NA,NA
28/1/16,Albany,NA,NA
29/1/16,Albany,NA,NA
30/1/16,Albany,NA,NA
31/1/16,Albany,NA,NA
1/2/16,Albany,NA,NA
2/2/16,Albany,NA,NA
3/2/16,Albany,NA,NA
4/2/16,Albany,NA,NA
5/2/16,Albany,NA,NA
6/2/16,Albany,NA,NA
7/2/16,Albany,NA,NA
8/2/16,Albany,NA,NA
9/2/16,Albany,NA,NA
10/2/16,Albany,NA,NA
11/2/16,Albany,NA,NA
12/2/16,Albany,NA,NA
13/2/16,Albany,NA,NA
14/2/16,Albany,NA,NA
15/2/16,Albany,NA,NA
16/2/16,Albany,NA,NA
17/2/16,Albany,NA,NA
18/2/16,Albany,NA,NA
19/2/16,Albany,NA,NA
20/2/16,Albany,NA,NA
21/2/16,Albany,NA,NA
22/2/16,Albany,NA,NA
23/2/16,Albany,NA,NA
24/2/16,Albany,NA,NA
25/2/16,Albany,NA,NA
26/2/16,Albany,NA,NA
27/2/16,Albany,NA,NA
28/2/16,Albany,NA,NA
29/2/16,Albany,NA,NA
1/3/16,Albany,NA,NA
2/3/16,Albany,NA,NA
3/3/16,Albany,NA,NA
4/3/16,Albany,NA,NA
5/3/16,Albany,NA,NA
6/3/16,Albany,NA,NA
7/3/16,Albany,NA,NA
8/3/16,Albany,NA,NA
9/3/16,Albany,NA,NA
10/3/16,Albany,NA,NA
11/3/16,Albany,NA,NA
12/3/16,Albany,NA,NA
13/3/16,Albany,NA,NA
14/3/16,Albany,NA,NA
15/3/16,Albany,NA,NA
16/3/16,Albany,NA,NA
17/3/16,Albany,NA,NA
18/3/16,Albany,NA,NA
19/3/16,Albany,NA,NA
20/3/16,Albany,NA,NA
21/3/16,Albany,NA,NA
22/3/16,Albany,NA,NA
23/3/16,Albany,NA,NA
25/3/16,Albany,NA,NA
26/3/16,Albany,NA,NA
27/3/16,Albany,NA,NA
28/3/16,Albany,NA,NA
29/3/16,Albany,NA,NA
30/3/16,Albany,NA,NA
31/3/16,Albany,NA,NA
1/4/16,Albany,NA,NA
2/4/16,Albany,NA,NA
3/4/16,Albany,NA,NA
4/4/16,Albany,NA,NA
5/4/16,Albany,NA,NA
6/4/16,Albany,NA,NA
7/4/16,Albany,NA,NA
8/4/16,Albany,NA,NA
9/4/16,Albany,NA,NA
10/4/16,Albany,NA,NA
11/4/16,Albany,NA,NA
12/4/16,Albany,NA,NA
13/4/16,Albany,NA,NA
14/4/16,Albany,NA,NA
15/4/16,Albany,NA,NA
16/4/16,Albany,NA,NA
17/4/16,Albany,NA,NA
18/4/16,Albany,NA,NA
19/4/16,Albany,NA,NA
20/4/16,Albany,NA,NA
21/4/16,Albany,NA,NA
22/4/16,Albany,NA,NA
23/4/16,Albany,NA,NA
24/4/16,Albany,NA,NA
25/4/16,Albany,NA,NA
26/4/16,Albany,NA,NA
27/4/16,Albany,NA,NA
28/4/16,Albany,NA,NA
29/4/16,Albany,NA,NA
30/4/16,Albany,NA,NA
1/5/16,Albany,NA,NA
2/5/16,Albany,NA,NA
3/5/16,Albany,NA,NA
4/5/16,Albany,NA,NA
5/5/16,Albany,NA,NA
6/5/16,Albany,NA,NA
7/5/16,Albany,NA,NA
8/5/16,Albany,NA,NA
9/5/16,Albany,NA,NA
10/5/16,Albany,NA,NA
11/5/16,Albany,NA,NA
12/5/16,Albany,NA,NA
13/5/16,Albany,NA,NA
14/5/16,Albany,NA,NA
15/5/16,Albany,NA,NA
16/5/16,Albany,NA,NA
17/5/16,Albany,NA,NA
18/5/16,Albany,NA,NA
19/5/16,Albany,NA,NA
20/5/16,Albany,NA,NA
21/5/16,Albany,NA,NA
22/5/16,Albany,NA,NA
23/5/16,Albany,NA,NA
24/5/16,Albany,NA,NA
25/5/16,Albany,NA,NA
26/5/16,Albany,NA,NA
27/5/16,Albany,NA,NA
28/5/16,Albany,NA,NA
29/5/16,Albany,NA,NA
30/5/16,Albany,NA,NA
31/5/16,Albany,NA,NA
1/6/16,Albany,NA,NA
2/6/16,Albany,NA,NA
3/6/16,Albany,NA,NA
4/6/16,Albany,NA,NA
5/6/16,Albany,NA,NA
6/6/16,Albany,NA,NA
7/6/16,Albany,NA,NA
8/6/16,Albany,NA,NA
9/6/16,Albany,NA,NA
10/6/16,Albany,NA,NA
11/6/16,Albany,NA,NA
12/6/16,Albany,NA,NA
13/6/16,Albany,NA,NA
14/6/16,Albany,NA,NA
15/6/16,Albany,NA,NA
16/6/16,Albany,NA,NA
17/6/16,Albany,NA,NA
18/6/16,Albany,NA,NA
19/6/16,Albany,NA,NA
20/6/16,Albany,NA,NA
21/6/16,Albany,NA,NA
22/6/16,Albany,NA,NA
23/6/16,Albany,NA,NA
24/6/16,Albany,NA,NA
25/6/16,Albany,NA,NA
26/6/16,Albany,NA,NA
27/6/16,Albany,NA,NA
28/6/16,Albany,NA,NA
29/6/16,Albany,NA,NA
30/6/16,Albany,NA,NA
1/7/16,Albany,NA,NA
2/7/16,Albany,NA,NA
3/7/16,Albany,NA,NA
4/7/16,Albany,NA,NA
5/7/16,Albany,NA,NA
6/7/16,Albany,NA,NA
7/7/16,Albany,NA,NA
8/7/16,Albany,NA,NA
9/7/16,Albany,NA,NA
10/7/16,Albany,NA,NA
11/7/16,Albany,NA,NA
12/7/16,Albany,NA,NA
13/7/16,Albany,NA,NA
14/7/16,Albany,NA,NA
15/7/16,Albany,NA,NA
16/7/16,Albany,NA,NA
17/7/16,Albany,NA,NA
18/7/16,Albany,NA,NA
19/7/16,Albany,NA,NA
20/7/16,Albany,NA,NA
21/7/16,Albany,NA,NA
22/7/16,Albany,NA,NA
23/7/16,Albany,NA,NA
24/7/16,Albany,NA,NA
25/7/16,Albany,NA,NA
26/7/16,Albany,NA,NA
27/7/16,Albany,NA,NA
28/7/16,Albany,NA,NA
29/7/16,Albany,NA,NA
30/7/16,Albany,NA,NA
31/7/16,Albany,NA,NA
1/8/16,Albany,NA,NA
2/8/16,Albany,NA,NA
3/8/16,Albany,NA,NA
4/8/16,Albany,NA,NA
5/8/16,Albany,NA,NA
6/8/16,Albany,NA,NA
7/8/16,Albany,NA,NA
8/8/16,Albany,NA,NA
9/8/16,Albany,NA,NA
10/8/16,Albany,NA,NA
11/8/16,Albany,NA,NA
12/8/16,Albany,NA,NA
13/8/16,Albany,NA,NA
14/8/16,Albany,NA,NA
15/8/16,Albany,NA,NA
16/8/16,Albany,NA,NA
17/8/16,Albany,NA,NA
18/8/16,Albany,NA,NA
19/8/16,Albany,NA,NA
20/8/16,Albany,NA,NA
21/8/16,Albany,NA,NA
22/8/16,Albany,NA,NA
23/8/16,Albany,NA,NA
24/8/16,Albany,NA,NA
25/8/16,Albany,NA,NA
26/8/16,Albany,NA,NA
27/8/16,Albany,NA,NA
28/8/16,Albany,NA,NA
29/8/16,Albany,NA,NA
30/8/16,Albany,NA,NA
31/8/16,Albany,NA,NA
1/9/16,Albany,NA,NA
2/9/16,Albany,NA,NA
3/9/16,Albany,NA,NA
4/9/16,Albany,NA,NA
5/9/16,Albany,NA,NA
6/9/16,Albany,NA,NA
7/9/16,Albany,NA,NA
8/9/16,Albany,NA,NA
9/9/16,Albany,NA,NA
10/9/16,Albany,NA,NA
11/9/16,Albany,NA,NA
12/9/16,Albany,NA,NA
13/9/16,Albany,NA,NA
14/9/16,Albany,NA,NA
15/9/16,Albany,NA,NA
16/9/16,Albany,NA,NA
17/9/16,Albany,NA,NA
18/9/16,Albany,NA,NA
19/9/16,Albany,NA,NA
20/9/16,Albany,NA,NA
21/9/16,Albany,NA,NA
22/9/16,Albany,NA,NA
23/9/16,Albany,NA,NA
24/9/16,Albany,NA,NA
25/9/16,Albany,NA,NA
26/9/16,Albany,NA,NA
27/9/16,Albany,NA,NA
28/9/16,Albany,NA,NA
29/9/16,Albany,NA,NA
30/9/16,Albany,NA,NA
1/10/16,Albany,NA,NA
2/10/16,Albany,NA,NA
3/10/16,Albany,NA,NA
4/10/16,Albany,NA,NA
5/10/16,Albany,NA,NA
6/10/16,Albany,NA,NA
7/10/16,Albany,NA,NA
8/10/16,Albany,NA,NA
9/10/16,Albany,NA,NA
10/10/16,Albany,NA,NA
11/10/16,Albany,NA,NA
12/10/16,Albany,NA,NA
13/10/16,Albany,NA,NA
14/10/16,Albany,NA,NA
15/10/16,Albany,NA,NA
16/10/16,Albany,NA,NA
17/10/16,Albany,NA,NA
18/10/16,Albany,NA,NA
19/10/16,Albany,NA,NA
20/10/16,Albany,NA,NA
21/10/16,Albany,NA,NA
22/10/16,Albany,NA,NA
23/10/16,Albany,NA,NA
24/10/16,Albany,NA,NA
25/10/16,Albany,NA,NA
26/10/16,Albany,NA,NA
27/10/16,Albany,NA,NA
28/10/16,Albany,NA,NA
29/10/16,Albany,NA,NA
30/10/16,Albany,NA,NA
31/10/16,Albany,NA,NA
1/11/16,Albany,NA,NA
2/11/16,Albany,NA,NA
3/11/16,Albany,NA,NA
4/11/16,Albany,NA,NA
5/11/16,Albany,NA,NA
6/11/16,Albany,NA,NA
7/11/16,Albany,NA,NA
8/11/16,Albany,NA,NA
9/11/16,Albany,NA,NA
10/11/16,Albany,NA,NA
11/11/16,Albany,NA,NA
12/11/16,Albany,NA,NA
13/11/16,Albany,NA,NA
14/11/16,Albany,NA,NA
15/11/16,Albany,NA,NA
16/11/16,Albany,NA,NA
17/11/16,Albany,NA,NA
18/11/16,Albany,NA,NA
19/11/16,Albany,NA,NA
20/11/16,Albany,NA,NA
21/11/16,Albany,NA,NA
22/11/16,Albany,NA,NA
23/11/16,Albany,NA,NA
24/11/16,Albany,NA,NA
25/11/16,Albany,NA,NA
26/11/16,Albany,NA,NA
27/11/16,Albany,NA,NA
28/11/16,Albany,NA,NA
29/11/16,Albany,NA,NA
30/11/16,Albany,NA,NA
1/12/16,Albany,NA,NA
2/12/16,Albany,NA,NA
3/12/16,Albany,NA,NA
4/12/16,Albany,NA,NA
5/12/16,Albany,NA,NA
6/12/16,Albany,NA,NA
7/12/16,Albany,NA,NA
8/12/16,Albany,NA,NA
9/12/16,Albany,NA,NA
10/12/16,Albany,NA,NA
11/12/16,Albany,NA,NA
12/12/16,Albany,NA,NA
13/12/16,Albany,NA,NA
14/12/16,Albany,NA,NA
15/12/16,Albany,NA,NA
16/12/16,Albany,NA,NA
17/12/16,Albany,NA,NA
18/12/16,Albany,NA,NA
19/12/16,Albany,NA,NA
20/12/16,Albany,NA,NA
21/12/16,Albany,NA,NA
22/12/16,Albany,NA,NA
23/12/16,Albany,NA,NA
26/12/16,Albany,NA,NA
28/12/16,Albany,NA,NA
29/12/16,Albany,NA,NA
30/12/16,Albany,NA,NA
31/12/16,Albany,NA,NA
1/1/17,Albany,NA,NA
2/1/17,Albany,NA,NA
3/1/17,Albany,NA,NA
4/1/17,Albany,NA,NA
5/1/17,Albany,NA,NA
6/1/17,Albany,NA,NA
7/1/17,Albany,NA,NA
8/1/17,Albany,NA,NA
9/1/17,Albany,NA,NA
10/1/17,Albany,NA,NA
11/1/17,Albany,NA,NA
12/1/17,Albany,NA,NA
13/1/17,Albany,NA,NA
14/1/17,Albany,NA,NA
15/1/17,Albany,NA,NA
16/1/17,Albany,NA,NA
18/1/17,Albany,NA,NA
19/1/17,Albany,NA,NA
20/1/17,Albany,NA,NA
21/1/17,Albany,NA,NA
22/1/17,Albany,NA,NA
23/1/17,Albany,NA,NA
24/1/17,Albany,NA,NA
25/1/17,Albany,NA,NA
26/1/17,Albany,NA,NA
27/1/17,Albany,NA,NA
28/1/17,Albany,NA,NA
29/1/17,Albany,NA,NA
30/1/17,Albany,NA,NA
31/1/17,Albany,NA,NA
1/2/17,Albany,NA,NA
2/2/17,Albany,NA,NA
3/2/17,Albany,NA,NA
4/2/17,Albany,NA,NA
5/2/17,Albany,NA,NA
8/2/17,Albany,NA,NA
9/2/17,Albany,NA,NA
10/2/17,Albany,NA,NA
11/2/17,Albany,NA,NA
12/2/17,Albany,NA,NA
13/2/17,Albany,NA,NA
14/2/17,Albany,NA,NA
15/2/17,Albany,NA,NA
16/2/17,Albany,NA,NA
17/2/17,Albany,NA,NA
18/2/17,Albany,NA,NA
19/2/17,Albany,NA,NA
20/2/17,Albany,NA,NA
21/2/17,Albany,NA,NA
22/2/17,Albany,NA,NA
23/2/17,Albany,NA,NA
24/2/17,Albany,NA,NA
25/2/17,Albany,NA,NA
26/2/17,Albany,NA,NA
27/2/17,Albany,NA,NA
28/2/17,Albany,NA,NA
1/3/17,Albany,NA,NA
2/3/17,Albany,NA,NA
3/3/17,Albany,NA,NA
4/3/17,Albany,NA,NA
5/3/17,Albany,NA,NA
6/3/17,Albany,NA,NA
7/3/17,Albany,NA,NA
8/3/17,Albany,NA,NA
9/3/17,Albany,NA,NA
10/3/17,Albany,NA,NA
11/3/17,Albany,NA,NA
12/3/17,Albany,NA,NA
13/3/17,Albany,NA,NA
15/3/17,Albany,NA,NA
16/3/17,Albany,NA,NA
17/3/17,Albany,NA,NA
18/3/17,Albany,NA,NA
19/3/17,Albany,NA,NA
20/3/17,Albany,NA,NA
21/3/17,Albany,NA,NA
22/3/17,Albany,NA,NA
23/3/17,Albany,NA,NA
24/3/17,Albany,NA,NA
25/3/17,Albany,NA,NA
26/3/17,Albany,NA,NA
27/3/17,Albany,NA,NA
29/3/17,Albany,NA,NA
30/3/17,Albany,NA,NA
31/3/17,Albany,NA,NA
1/4/17,Albany,NA,NA
2/4/17,Albany,NA,NA
3/4/17,Albany,NA,NA
4/4/17,Albany,NA,NA
5/4/17,Albany,NA,NA
6/4/17,Albany,NA,NA
7/4/17,Albany,NA,NA
8/4/17,Albany,NA,NA
9/4/17,Albany,NA,NA
10/4/17,Albany,NA,NA
12/4/17,Albany,NA,NA
14/4/17,Albany,NA,NA
15/4/17,Albany,NA,NA
16/4/17,Albany,NA,NA
17/4/17,Albany,NA,NA
18/4/17,Albany,NA,NA
19/4/17,Albany,NA,NA
20/4/17,Albany,NA,NA
21/4/17,Albany,NA,NA
22/4/17,Albany,NA,NA
23/4/17,Albany,NA,NA
24/4/17,Albany,NA,NA
25/4/17,Albany,NA,NA
26/4/17,Albany,NA,NA
27/4/17,Albany,NA,NA
28/4/17,Albany,NA,NA
29/4/17,Albany,NA,NA
30/4/17,Albany,NA,NA
1/5/17,Albany,NA,NA
2/5/17,Albany,NA,NA
3/5/17,Albany,NA,NA
4/5/17,Albany,NA,NA
5/5/17,Albany,NA,NA
6/5/17,Albany,NA,NA
7/5/17,Albany,NA,NA
8/5/17,Albany,NA,NA
9/5/17,Albany,NA,NA
10/5/17,Albany,NA,NA
11/5/17,Albany,NA,NA
12/5/17,Albany,NA,NA
13/5/17,Albany,NA,NA
14/5/17,Albany,NA,NA
15/5/17,Albany,NA,NA
16/5/17,Albany,NA,NA
17/5/17,Albany,NA,NA
18/5/17,Albany,NA,NA
19/5/17,Albany,NA,NA
20/5/17,Albany,NA,NA
21/5/17,Albany,NA,NA
22/5/17,Albany,NA,NA
24/5/17,Albany,NA,NA
25/5/17,Albany,NA,NA
26/5/17,Albany,NA,NA
27/5/17,Albany,NA,NA
28/5/17,Albany,NA,NA
29/5/17,Albany,NA,NA
30/5/17,Albany,NA,NA
31/5/17,Albany,NA,NA
1/6/17,Albany,NA,NA
2/6/17,Albany,NA,NA
3/6/17,Albany,NA,NA
4/6/17,Albany,NA,NA
5/6/17,Albany,NA,NA
7/6/17,Albany,NA,NA
8/6/17,Albany,NA,NA
9/6/17,Albany,NA,NA
10/6/17,Albany,NA,NA
11/6/17,Albany,NA,NA
12/6/17,Albany,NA,NA
14/6/17,Albany,NA,NA
15/6/17,Albany,NA,NA
16/6/17,Albany,NA,NA
17/6/17,Albany,NA,NA
18/6/17,Albany,NA,NA
19/6/17,Albany,NA,NA
21/6/17,Albany,NA,NA
22/6/17,Albany,NA,NA
23/6/17,Albany,NA,NA
24/6/17,Albany,NA,NA
25/6/17,Albany,NA,NA
1/1/09,Witchcliffe,39,49
2/1/09,Witchcliffe,50,48
3/1/09,Witchcliffe,44,54
4/1/09,Witchcliffe,44,44
5/1/09,Witchcliffe,44,56
6/1/09,Witchcliffe,54,58
7/1/09,Witchcliffe,50,45
8/1/09,Witchcliffe,48,50
9/1/09,Witchcliffe,39,47
10/1/09,Witchcliffe,37,50
11/1/09,Witchcliffe,31,30
12/1/09,Witchcliffe,43,72
13/1/09,Witchcliffe,31,47
14/1/09,Witchcliffe,43,41
15/1/09,Witchcliffe,NA,33
16/1/09,Witchcliffe,39,27
17/1/09,Witchcliffe,50,53
18/1/09,Witchcliffe,57,55
19/1/09,Witchcliffe,48,42
20/1/09,Witchcliffe,37,53
21/1/09,Witchcliffe,41,57
22/1/09,Witchcliffe,31,64
23/1/09,Witchcliffe,31,52
24/1/09,Witchcliffe,28,40
25/1/09,Witchcliffe,39,49
26/1/09,Witchcliffe,35,55
27/1/09,Witchcliffe,50,50
28/1/09,Witchcliffe,46,62
29/1/09,Witchcliffe,39,41
30/1/09,Witchcliffe,50,60
31/1/09,Witchcliffe,33,47
1/2/09,Witchcliffe,39,58
2/2/09,Witchcliffe,30,59
3/2/09,Witchcliffe,41,54
5/2/09,Witchcliffe,NA,44
6/2/09,Witchcliffe,41,40
7/2/09,Witchcliffe,48,43
8/2/09,Witchcliffe,48,44
9/2/09,Witchcliffe,37,30
10/2/09,Witchcliffe,33,30
11/2/09,Witchcliffe,44,20
12/2/09,Witchcliffe,48,76
13/2/09,Witchcliffe,67,49
14/2/09,Witchcliffe,56,53
15/2/09,Witchcliffe,33,47
16/2/09,Witchcliffe,39,59
17/2/09,Witchcliffe,44,54
18/2/09,Witchcliffe,46,44
19/2/09,Witchcliffe,46,46
20/2/09,Witchcliffe,39,38
21/2/09,Witchcliffe,35,29
22/2/09,Witchcliffe,46,46
23/2/09,Witchcliffe,31,33
24/2/09,Witchcliffe,37,58
25/2/09,Witchcliffe,54,56
26/2/09,Witchcliffe,31,58
27/2/09,Witchcliffe,31,41
28/2/09,Witchcliffe,54,54
1/3/09,Witchcliffe,39,76
2/3/09,Witchcliffe,57,41
3/3/09,Witchcliffe,43,45
4/3/09,Witchcliffe,37,32
5/3/09,Witchcliffe,30,34
6/3/09,Witchcliffe,54,53
7/3/09,Witchcliffe,31,36
8/3/09,Witchcliffe,28,29
9/3/09,Witchcliffe,26,28
10/3/09,Witchcliffe,35,26
11/3/09,Witchcliffe,39,64
12/3/09,Witchcliffe,35,44
13/3/09,Witchcliffe,43,41
14/3/09,Witchcliffe,39,33
15/3/09,Witchcliffe,30,30
16/3/09,Witchcliffe,35,55
18/3/09,Witchcliffe,39,56
19/3/09,Witchcliffe,41,56
20/3/09,Witchcliffe,43,66
21/3/09,Witchcliffe,26,54
22/3/09,Witchcliffe,30,54
23/3/09,Witchcliffe,30,57
24/3/09,Witchcliffe,30,77
25/3/09,Witchcliffe,28,53
26/3/09,Witchcliffe,28,44
27/3/09,Witchcliffe,30,56
28/3/09,Witchcliffe,50,78
29/3/09,Witchcliffe,44,53
30/3/09,Witchcliffe,39,56
31/3/09,Witchcliffe,41,91
1/4/09,Witchcliffe,31,36
2/4/09,Witchcliffe,35,63
3/4/09,Witchcliffe,35,44
4/4/09,Witchcliffe,43,50
5/4/09,Witchcliffe,33,48
6/4/09,Witchcliffe,33,30
7/4/09,Witchcliffe,35,27
8/4/09,Witchcliffe,31,28
9/4/09,Witchcliffe,43,62
10/4/09,Witchcliffe,30,47
11/4/09,Witchcliffe,39,59
12/4/09,Witchcliffe,43,52
13/4/09,Witchcliffe,37,60
14/4/09,Witchcliffe,50,51
15/4/09,Witchcliffe,46,51
16/4/09,Witchcliffe,30,54
17/4/09,Witchcliffe,37,59
18/4/09,Witchcliffe,44,47
19/4/09,Witchcliffe,30,65
20/4/09,Witchcliffe,31,55
21/4/09,Witchcliffe,28,64
22/4/09,Witchcliffe,48,40
23/4/09,Witchcliffe,33,87
24/4/09,Witchcliffe,33,61
25/4/09,Witchcliffe,26,74
26/4/09,Witchcliffe,26,65
27/4/09,Witchcliffe,28,54
28/4/09,Witchcliffe,28,49
29/4/09,Witchcliffe,31,56
30/4/09,Witchcliffe,33,47
1/5/09,Witchcliffe,28,45
2/5/09,Witchcliffe,24,37
3/5/09,Witchcliffe,20,41
4/5/09,Witchcliffe,52,30
5/5/09,Witchcliffe,50,27
6/5/09,Witchcliffe,33,30
7/5/09,Witchcliffe,31,32
8/5/09,Witchcliffe,20,45
9/5/09,Witchcliffe,35,35
10/5/09,Witchcliffe,28,62
11/5/09,Witchcliffe,37,57
12/5/09,Witchcliffe,37,46
13/5/09,Witchcliffe,28,44
14/5/09,Witchcliffe,26,43
15/5/09,Witchcliffe,20,42
16/5/09,Witchcliffe,19,34
17/5/09,Witchcliffe,20,35
18/5/09,Witchcliffe,33,53
19/5/09,Witchcliffe,28,51
20/5/09,Witchcliffe,65,87
21/5/09,Witchcliffe,70,75
22/5/09,Witchcliffe,83,69
23/5/09,Witchcliffe,63,53
24/5/09,Witchcliffe,31,67
25/5/09,Witchcliffe,28,54
26/5/09,Witchcliffe,24,44
27/5/09,Witchcliffe,24,43
28/5/09,Witchcliffe,24,40
29/5/09,Witchcliffe,24,45
30/5/09,Witchcliffe,46,59
31/5/09,Witchcliffe,26,58
1/6/09,Witchcliffe,20,59
2/6/09,Witchcliffe,30,78
3/6/09,Witchcliffe,52,58
4/6/09,Witchcliffe,52,77
5/6/09,Witchcliffe,41,80
6/6/09,Witchcliffe,28,58
7/6/09,Witchcliffe,20,90
8/6/09,Witchcliffe,17,67
9/6/09,Witchcliffe,43,56
10/6/09,Witchcliffe,56,58
11/6/09,Witchcliffe,39,70
12/6/09,Witchcliffe,39,63
13/6/09,Witchcliffe,28,50
18/6/09,Witchcliffe,61,57
19/6/09,Witchcliffe,72,55
20/6/09,Witchcliffe,72,72
21/6/09,Witchcliffe,52,54
22/6/09,Witchcliffe,24,57
23/6/09,Witchcliffe,52,87
24/6/09,Witchcliffe,48,96
25/6/09,Witchcliffe,28,69
26/6/09,Witchcliffe,70,93
27/6/09,Witchcliffe,81,64
28/6/09,Witchcliffe,69,64
29/6/09,Witchcliffe,67,55
30/6/09,Witchcliffe,54,57
1/7/09,Witchcliffe,39,63
2/7/09,Witchcliffe,19,59
3/7/09,Witchcliffe,33,60
4/7/09,Witchcliffe,15,47
5/7/09,Witchcliffe,28,54
6/7/09,Witchcliffe,74,59
7/7/09,Witchcliffe,41,67
8/7/09,Witchcliffe,72,66
9/7/09,Witchcliffe,70,74
10/7/09,Witchcliffe,50,59
11/7/09,Witchcliffe,31,60
12/7/09,Witchcliffe,50,64
13/7/09,Witchcliffe,22,55
14/7/09,Witchcliffe,22,54
15/7/09,Witchcliffe,67,67
16/7/09,Witchcliffe,63,83
17/7/09,Witchcliffe,50,65
18/7/09,Witchcliffe,56,82
19/7/09,Witchcliffe,61,56
20/7/09,Witchcliffe,67,84
21/7/09,Witchcliffe,63,59
22/7/09,Witchcliffe,54,86
23/7/09,Witchcliffe,31,65
24/7/09,Witchcliffe,61,54
25/7/09,Witchcliffe,48,50
26/7/09,Witchcliffe,35,84
27/7/09,Witchcliffe,26,71
28/7/09,Witchcliffe,22,59
29/7/09,Witchcliffe,24,59
30/7/09,Witchcliffe,22,48
31/7/09,Witchcliffe,22,53
1/8/09,Witchcliffe,31,68
2/8/09,Witchcliffe,30,74
3/8/09,Witchcliffe,26,67
4/8/09,Witchcliffe,28,70
5/8/09,Witchcliffe,61,73
7/8/09,Witchcliffe,24,61
8/8/09,Witchcliffe,30,68
9/8/09,Witchcliffe,28,61
10/8/09,Witchcliffe,52,63
11/8/09,Witchcliffe,69,74
